# time = 2.54
# Grid points = 1730
# Domain Size = 4
# Pressure (Pa) = 100000
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
   3.0206565968e-01   2.9533398266e-01   1.1960000000e+00   1.8346640000e-05   1.8796640503e-01  -2.4389310063e-03  -2.4389310063e-03
   3.1214326495e-01   3.0879733671e-01   1.1960000000e+00   1.8346640000e-05   1.6836421368e-01  -1.4707688742e-03  -1.4707688742e-03
   3.1711099111e-01   3.1548919320e-01   1.1960000000e+00   1.8346640000e-05   1.8750345311e-01  -2.4142271002e-03  -2.4142271002e-03
   3.1949067478e-01   3.1873278903e-01   1.1960000000e+00   1.8346640000e-05   2.3380003237e-01  -4.0618662421e-03  -4.0618662421e-03
   3.2092966093e-01   3.2024856054e-01   1.1960000000e+00   1.8346640000e-05   3.1004860442e-01  -4.8543285670e-03  -4.8543285670e-03
   3.2185292958e-01   3.2161076131e-01   1.1960000000e+00   1.8346640000e-05   4.3646744558e-01  -4.6738201411e-03  -4.6738201411e-03
   3.2233428111e-01   3.2209509785e-01   1.1960000000e+00   1.8346640000e-05   5.2240224809e-01  -4.9841272942e-03  -4.9841272942e-03
   3.2276946378e-01   3.2257346437e-01   1.1960000000e+00   1.8346640000e-05   6.1482209991e-01  -6.0270786293e-03  -6.0270786293e-03
   3.2319504847e-01   3.2296546319e-01   1.1960000000e+00   1.8346640000e-05   7.0819102317e-01  -7.8327280695e-03  -7.8327280695e-03
   3.2380069570e-01   3.2342463376e-01   1.1960000000e+00   1.8346640000e-05   8.2500504170e-01  -1.1385607844e-02  -1.1385607844e-02
   3.2454365699e-01   3.2417675764e-01   1.1960000000e+00   1.8346640000e-05   8.7218297517e-01  -1.3697659765e-02  -1.3697659765e-02
   3.2533905241e-01   3.2491055635e-01   1.1960000000e+00   1.8346640000e-05   8.0088800764e-01  -1.0346606952e-02  -1.0346606952e-02
   3.2595114760e-01   3.2576754847e-01   1.1960000000e+00   1.8346640000e-05   6.6801931999e-01  -7.5155327446e-03  -7.5155327446e-03
   3.2634811997e-01   3.2613474673e-01   1.1960000000e+00   1.8346640000e-05   5.7828256099e-01  -6.1875733899e-03  -6.1875733899e-03
   3.2687069102e-01   3.2656149321e-01   1.1960000000e+00   1.8346640000e-05   4.6924325739e-01  -5.2713952999e-03  -5.2713952999e-03
   3.2751472717e-01   3.2717988882e-01   1.1960000000e+00   1.8346640000e-05   3.7027098903e-01  -4.9786441545e-03  -4.9786441545e-03
   3.2855330893e-01   3.2784956552e-01   1.1960000000e+00   1.8346640000e-05   2.6813400043e-01  -4.6502574907e-03  -4.6502574907e-03
   3.2995761079e-01   3.2925705234e-01   1.1960000000e+00   1.8346640000e-05   2.1052640912e-01  -3.2318723080e-03  -3.2318723080e-03
   3.3137355630e-01   3.3065816925e-01   1.1960000000e+00   1.8346640000e-05   1.9635540048e-01  -2.7072774549e-03  -2.7072774549e-03
   3.3271381206e-01   3.3208894336e-01   1.1960000000e+00   1.8346640000e-05   2.2172659846e-01  -2.9069231943e-03  -2.9069231943e-03
   3.3366137882e-01   3.3333868075e-01   1.1960000000e+00   1.8346640000e-05   3.5027919971e-01  -4.4393020483e-03  -4.4393020483e-03
   3.3419661396e-01   3.3398407688e-01   1.1960000000e+00   1.8346640000e-05   4.5893904812e-01  -5.3516940530e-03  -5.3516940530e-03
   3.3481060452e-01   3.3440915104e-01   1.1960000000e+00   1.8346640000e-05   5.3953592123e-01  -6.1537941504e-03  -6.1537941504e-03
   3.3545141740e-01   3.3521205800e-01   1.1960000000e+00   1.8346640000e-05   3.9662783222e-01  -4.9370771839e-03  -4.9370771839e-03
   3.3618381090e-01   3.3569077680e-01   1.1960000000e+00   1.8346640000e-05   2.5665578022e-01  -3.5192812413e-03  -3.5192812413e-03
   3.3722642256e-01   3.3667684501e-01   1.1960000000e+00   1.8346640000e-05   1.9616512093e-01  -2.4568043772e-03  -2.4568043772e-03
   3.3834517129e-01   3.3777600011e-01   1.1960000000e+00   1.8346640000e-05   1.9364554006e-01  -2.4413604639e-03  -2.4413604639e-03
   3.3939309127e-01   3.3891434247e-01   1.1960000000e+00   1.8346640000e-05   2.4134638468e-01  -3.2728915946e-03  -3.2728915946e-03
   3.4016418299e-01   3.3987184007e-01   1.1960000000e+00   1.8346640000e-05   3.9725651640e-01  -5.6261160770e-03  -5.6261160770e-03
   3.4062447753e-01   3.4045652590e-01   1.1960000000e+00   1.8346640000e-05   5.7412733747e-01  -8.6974727245e-03  -8.6974727245e-03
   3.4104489986e-01   3.4079242916e-01   1.1960000000e+00   1.8346640000e-05   7.4273111602e-01  -1.2692417551e-02  -1.2692417551e-02
   3.4161650113e-01   3.4129737055e-01   1.1960000000e+00   1.8346640000e-05   8.8577180814e-01  -1.8829111450e-02  -1.8829111450e-02
   3.4225283439e-01   3.4193563171e-01   1.1960000000e+00   1.8346640000e-05   9.6649240986e-01  -2.5556484390e-02  -2.5556484390e-02
   3.4326049289e-01   3.4257003706e-01   1.1960000000e+00   1.8346640000e-05   1.0209568946e+00  -2.8923116995e-02  -2.8923116995e-02
   3.4469976522e-01   3.4395094872e-01   1.1960000000e+00   1.8346640000e-05   1.0779697225e+00  -1.6852601859e-02  -1.6852601859e-02
   3.4618228758e-01   3.4544858172e-01   1.1960000000e+00   1.8346640000e-05   1.1000379273e+00  -1.8613479861e-02  -1.8613479861e-02
   3.4795263842e-01   3.4691599344e-01   1.1960000000e+00   1.8346640000e-05   1.1952390347e+00  -4.8066664494e-02  -4.8066664494e-02
   3.5002434706e-01   3.4898928341e-01   1.1960000000e+00   1.8346640000e-05   1.1968049057e+00  -4.8602806485e-02  -4.8602806485e-02
   3.5263456186e-01   3.5105941071e-01   1.1960000000e+00   1.8346640000e-05   1.0751624257e+00  -1.1332191118e-02  -1.1332191118e-02
   3.5579260534e-01   3.5420971302e-01   1.1960000000e+00   1.8346640000e-05   1.0696595870e+00  -9.3702034449e-03  -9.3702034449e-03
   3.5891325636e-01   3.5737549765e-01   1.1960000000e+00   1.8346640000e-05   1.0773245816e+00  -4.7833675448e-03  -4.7833675448e-03
   3.6122709392e-01   3.6045101507e-01   1.1960000000e+00   1.8346640000e-05   1.1429719177e+00  -2.9652087817e-02  -2.9652087817e-02
   3.6239609080e-01   3.6200317277e-01   1.1960000000e+00   1.8346640000e-05   1.1346625820e+00  -3.4833205022e-02  -3.4833205022e-02
   3.6318863759e-01   3.6278900884e-01   1.1960000000e+00   1.8346640000e-05   1.0893109818e+00  -3.3637796843e-02  -3.3637796843e-02
   3.6388447009e-01   3.6358826635e-01   1.1960000000e+00   1.8346640000e-05   9.9738950789e-01  -2.7693924048e-02  -2.7693924048e-02
   3.6449218984e-01   3.6418067382e-01   1.1960000000e+00   1.8346640000e-05   8.8598063949e-01  -1.9801542114e-02  -1.9801542114e-02
   3.6495927852e-01   3.6480370585e-01   1.1960000000e+00   1.8346640000e-05   7.8704031763e-01  -1.3498080024e-02  -1.3498080024e-02
   3.6527237825e-01   3.6511485119e-01   1.1960000000e+00   1.8346640000e-05   7.2293465305e-01  -9.7320075564e-03  -9.7320075564e-03
   3.6570393738e-01   3.6542990531e-01   1.1960000000e+00   1.8346640000e-05   6.4363497304e-01  -5.5020292409e-03  -5.5020292409e-03
   3.6625372027e-01   3.6597796945e-01   1.1960000000e+00   1.8346640000e-05   5.7774245643e-01  -2.6237541955e-03  -2.6237541955e-03
   3.6684256290e-01   3.6652947109e-01   1.1960000000e+00   1.8346640000e-05   5.5484432359e-01  -1.7487709279e-03  -1.7487709279e-03
   3.6746753104e-01   3.6715565471e-01   1.1960000000e+00   1.8346640000e-05   5.9130869818e-01  -3.0573968404e-03  -3.0573968404e-03
   3.6802813579e-01   3.6777940737e-01   1.1960000000e+00   1.8346640000e-05   6.7193358357e-01  -6.7772201431e-03  -6.7772201431e-03
   3.6839205766e-01   3.6827686421e-01   1.1960000000e+00   1.8346640000e-05   7.4210847221e-01  -1.0673354113e-02  -1.0673354113e-02
   3.6869696330e-01   3.6850725111e-01   1.1960000000e+00   1.8346640000e-05   8.0466454867e-01  -1.4373314977e-02  -1.4373314977e-02
   3.6927660357e-01   3.6888667550e-01   1.1960000000e+00   1.8346640000e-05   9.2603713647e-01  -2.2151127309e-02  -2.2151127309e-02
   3.7004485074e-01   3.6966653164e-01   1.1960000000e+00   1.8346640000e-05   1.0435213877e+00  -2.9317091742e-02  -2.9317091742e-02
   3.7097577241e-01   3.7042316984e-01   1.1960000000e+00   1.8346640000e-05   1.1258102799e+00  -3.3177065509e-02  -3.3177065509e-02
   3.7209140187e-01   3.7152837498e-01   1.1960000000e+00   1.8346640000e-05   1.1571181193e+00  -3.8281021339e-02  -3.8281021339e-02
   3.7294658115e-01   3.7265442876e-01   1.1960000000e+00   1.8346640000e-05   1.1110366158e+00  -3.5074300034e-02  -3.5074300034e-02
   3.7354289562e-01   3.7323873355e-01   1.1960000000e+00   1.8346640000e-05   1.0081042602e+00  -2.8902229194e-02  -2.8902229194e-02
   3.7405226893e-01   3.7384705769e-01   1.1960000000e+00   1.8346640000e-05   8.4948785857e-01  -2.1544021355e-02  -2.1544021355e-02
   3.7438762596e-01   3.7425748018e-01   1.1960000000e+00   1.8346640000e-05   7.3691725822e-01  -1.7185770826e-02  -1.7185770826e-02
   3.7473736417e-01   3.7451777175e-01   1.1960000000e+00   1.8346640000e-05   6.3869985203e-01  -1.3742255240e-02  -1.3742255240e-02
   3.7514757397e-01   3.7495695660e-01   1.1960000000e+00   1.8346640000e-05   6.3637305758e-01  -1.4004149193e-02  -1.4004149193e-02
   3.7543895749e-01   3.7533819134e-01   1.1960000000e+00   1.8346640000e-05   7.3666690744e-01  -1.7701002560e-02  -1.7701002560e-02
   3.7578335485e-01   3.7553972363e-01   1.1960000000e+00   1.8346640000e-05   8.6459096439e-01  -2.2395784304e-02  -2.2395784304e-02
   3.7621011142e-01   3.7602698606e-01   1.1960000000e+00   1.8346640000e-05   8.1149810064e-01  -2.0634208851e-02  -2.0634208851e-02
   3.7649106455e-01   3.7639323677e-01   1.1960000000e+00   1.8346640000e-05   6.7139555629e-01  -1.6073307032e-02  -1.6073307032e-02
   3.7670099528e-01   3.7658889233e-01   1.1960000000e+00   1.8346640000e-05   5.5591064484e-01  -1.2449479063e-02  -1.2449479063e-02
   3.7694260507e-01   3.7681309824e-01   1.1960000000e+00   1.8346640000e-05   4.3519324614e-01  -8.8340922855e-03  -8.8340922855e-03
   3.7719610248e-01   3.7707211190e-01   1.1960000000e+00   1.8346640000e-05   3.4221098393e-01  -6.1837879721e-03  -6.1837879721e-03
   3.7764861805e-01   3.7732009307e-01   1.1960000000e+00   1.8346640000e-05   2.3254905319e-01  -3.1926456855e-03  -3.1926456855e-03
   3.7835193394e-01   3.7797714304e-01   1.1960000000e+00   1.8346640000e-05   1.8105084234e-01  -1.8302732449e-03  -1.8302732449e-03
   3.7953230762e-01   3.7872672484e-01   1.1960000000e+00   1.8346640000e-05   1.6110936718e-01  -1.2969526463e-03  -1.2969526463e-03
   3.8112929567e-01   3.8033789039e-01   1.1960000000e+00   1.8346640000e-05   1.6549988470e-01  -1.4173532128e-03  -1.4173532128e-03
   3.8226983156e-01   3.8192070095e-01   1.1960000000e+00   1.8346640000e-05   2.1078036118e-01  -2.6291773215e-03  -2.6291773215e-03
   3.8288316237e-01   3.8261896217e-01   1.1960000000e+00   1.8346640000e-05   3.1183294879e-01  -5.3662903680e-03  -5.3662903680e-03
   3.8328013823e-01   3.8314736257e-01   1.1960000000e+00   1.8346640000e-05   4.7971204873e-01  -1.0169913708e-02  -1.0169913708e-02
   3.8350970800e-01   3.8341291389e-01   1.1960000000e+00   1.8346640000e-05   6.0094683386e-01  -1.3852388013e-02  -1.3852388013e-02
   3.8371577836e-01   3.8360650212e-01   1.1960000000e+00   1.8346640000e-05   7.1184973133e-01  -1.7372197911e-02  -1.7372197911e-02
   3.8401142335e-01   3.8382505460e-01   1.1960000000e+00   1.8346640000e-05   8.4253981059e-01  -2.1711702488e-02  -2.1711702488e-02
   3.8438258563e-01   3.8419779211e-01   1.1960000000e+00   1.8346640000e-05   8.4227319831e-01  -2.1591237309e-02  -2.1591237309e-02
   3.8467069413e-01   3.8456737915e-01   1.1960000000e+00   1.8346640000e-05   7.3056096103e-01  -1.7595096330e-02  -1.7595096330e-02
   3.8490245193e-01   3.8477400911e-01   1.1960000000e+00   1.8346640000e-05   6.3592228058e-01  -1.4264514585e-02  -1.4264514585e-02
   3.8515988783e-01   3.8503089475e-01   1.1960000000e+00   1.8346640000e-05   5.7040121212e-01  -1.1989435614e-02  -1.1989435614e-02
   3.8542085266e-01   3.8528888090e-01   1.1960000000e+00   1.8346640000e-05   5.6864381001e-01  -1.1915275765e-02  -1.1915275765e-02
   3.8568248330e-01   3.8555282442e-01   1.1960000000e+00   1.8346640000e-05   6.3379830233e-01  -1.4150924835e-02  -1.4150924835e-02
   3.8591257883e-01   3.8581214217e-01   1.1960000000e+00   1.8346640000e-05   7.2800337269e-01  -1.7450535137e-02  -1.7450535137e-02
   3.8615636096e-01   3.8601301549e-01   1.1960000000e+00   1.8346640000e-05   8.2372696157e-01  -2.0876905530e-02  -2.0876905530e-02
   3.8644760743e-01   3.8629970643e-01   1.1960000000e+00   1.8346640000e-05   8.6166132957e-01  -2.2374870323e-02  -2.2374870323e-02
   3.8676212943e-01   3.8659550843e-01   1.1960000000e+00   1.8346640000e-05   7.7600586220e-01  -1.9541463184e-02  -1.9541463184e-02
   3.8701936838e-01   3.8692875043e-01   1.1960000000e+00   1.8346640000e-05   6.3272617429e-01  -1.4968138959e-02  -1.4968138959e-02
   3.8723008272e-01   3.8710998633e-01   1.1960000000e+00   1.8346640000e-05   5.1230559549e-01  -1.1239981537e-02  -1.1239981537e-02
   3.8751122813e-01   3.8735017912e-01   1.1960000000e+00   1.8346640000e-05   3.7742285307e-01  -7.2476304732e-03  -7.2476304732e-03
   3.8784856024e-01   3.8767227713e-01   1.1960000000e+00   1.8346640000e-05   2.7951276595e-01  -4.4885404030e-03  -4.4885404030e-03
   3.8849382863e-01   3.8802484335e-01   1.1960000000e+00   1.8346640000e-05   1.9420691778e-01  -2.1891501494e-03  -2.1891501494e-03
   3.8997990260e-01   3.8896281390e-01   1.1960000000e+00   1.8346640000e-05   1.5785340536e-01  -1.2051957825e-03  -1.2051957825e-03
   3.9307854824e-01   3.9099699130e-01   1.1960000000e+00   1.8346640000e-05   1.5313719808e-01  -1.0773460338e-03  -1.0773460338e-03
   3.9994694606e-01   3.9516010518e-01   1.1960000000e+00   1.8346640000e-05   1.2344046849e-01  -4.5186508077e-04  -4.5186508077e-04
   4.0952901773e-01   4.0473378693e-01   1.1960000000e+00   1.8346640000e-05   1.2318066429e-01  -4.4639879117e-04  -4.4639879117e-04
   4.2209750551e-01   4.1432424852e-01   1.1960000000e+00   1.8346640000e-05   1.2177467182e-01  -4.1737384968e-04  -4.1737384968e-04
   4.3763414413e-01   4.2987076251e-01   1.1960000000e+00   1.8346640000e-05   1.1587092743e-01  -2.9640199228e-04  -2.9640199228e-04
   4.5315174748e-01   4.4539752574e-01   1.1960000000e+00   1.8346640000e-05   1.1122349524e-01  -2.0118031204e-04  -2.0118031204e-04
   4.6467115166e-01   4.6090596922e-01   1.1960000000e+00   1.8346640000e-05   1.1696491340e-01  -3.2128648518e-04  -3.2128648518e-04
   4.7229091435e-01   4.6843633410e-01   1.1960000000e+00   1.8346640000e-05   1.6744239451e-01  -1.5979668295e-03  -1.5979668295e-03
   4.7820371449e-01   4.7614549461e-01   1.1960000000e+00   1.8346640000e-05   2.5228505290e-01  -6.8751909130e-03  -6.8751909130e-03
   4.8134566994e-01   4.8026193438e-01   1.1960000000e+00   1.8346640000e-05   2.7508128059e-01  -7.3347611049e-03  -7.3347611049e-03
   4.8347275301e-01   4.8242940549e-01   1.1960000000e+00   1.8346640000e-05   3.0059171983e-01  -5.0701352281e-03  -5.0701352281e-03
   4.8526887860e-01   4.8451610052e-01   1.1960000000e+00   1.8346640000e-05   4.8303107068e-01  -3.7724979729e-03  -3.7724979729e-03
   4.8674827376e-01   4.8602165667e-01   1.1960000000e+00   1.8346640000e-05   4.6894546293e-01  -3.7416732186e-03  -3.7416732186e-03
   4.8855542445e-01   4.8747489084e-01   1.1960000000e+00   1.8346640000e-05   2.8784287484e-01  -5.0715796233e-03  -5.0715796233e-03
   4.9077364032e-01   4.8963595807e-01   1.1960000000e+00   1.8346640000e-05   2.8312220913e-01  -8.2677548945e-03  -8.2677548945e-03
   4.9409295522e-01   4.9191132257e-01   1.1960000000e+00   1.8346640000e-05   2.3817952776e-01  -5.8202368769e-03  -5.8202368769e-03
   4.9970943370e-01   4.9627458788e-01   1.1960000000e+00   1.8346640000e-05   1.5740924572e-01  -1.3428951324e-03  -1.3428951324e-03
   5.0664411436e-01   5.0314427952e-01   1.1960000000e+00   1.8346640000e-05   1.2383466556e-01  -4.6182167050e-04  -4.6182167050e-04
   5.1716511280e-01   5.1014394920e-01   1.1960000000e+00   1.8346640000e-05   1.0782864727e-01  -1.3161781065e-04  -1.3161781065e-04
   5.3120730764e-01   5.2418627641e-01   1.1960000000e+00   1.8346640000e-05   1.0791534798e-01  -1.3339040893e-04  -1.3339040893e-04
   5.4171953449e-01   5.3822833888e-01   1.1960000000e+00   1.8346640000e-05   1.1552706316e-01  -2.8970394697e-04  -2.8970394697e-04
   5.4866159429e-01   5.4521073010e-01   1.1960000000e+00   1.8346640000e-05   1.3809450383e-01  -7.6597514157e-04  -7.6597514157e-04
   5.5460677154e-01   5.5211245848e-01   1.1960000000e+00   1.8346640000e-05   1.8836033983e-01  -2.5812034824e-03  -2.5812034824e-03
   5.5837717176e-01   5.5710108459e-01   1.1960000000e+00   1.8346640000e-05   2.9538207921e-01  -9.7176595522e-03  -9.7176595522e-03
   5.6086730806e-01   5.5965325893e-01   1.1960000000e+00   1.8346640000e-05   2.7294592047e-01  -5.3615471381e-03  -5.3615471381e-03
   5.6261669870e-01   5.6208135718e-01   1.1960000000e+00   1.8346640000e-05   4.3591901256e-01  -3.6956382731e-03  -3.6956382731e-03
   5.6381053335e-01   5.6315204023e-01   1.1960000000e+00   1.8346640000e-05   6.3447614252e-01  -3.8169725141e-03  -3.8169725141e-03
   5.6479857157e-01   5.6446902646e-01   1.1960000000e+00   1.8346640000e-05   6.8865571869e-01  -3.7600560593e-03  -3.7600560593e-03
   5.6529224365e-01   5.6512811668e-01   1.1960000000e+00   1.8346640000e-05   6.8943696074e-01  -3.7814032775e-03  -3.7814032775e-03
   5.6562036344e-01   5.6545637062e-01   1.1960000000e+00   1.8346640000e-05   6.8394940426e-01  -3.8258009992e-03  -3.8258009992e-03
   5.6591311927e-01   5.6578435625e-01   1.1960000000e+00   1.8346640000e-05   6.7501547219e-01  -3.8991504730e-03  -3.8991504730e-03
   5.6614575420e-01   5.6604188230e-01   1.1960000000e+00   1.8346640000e-05   6.6615311046e-01  -3.9807647229e-03  -3.9807647229e-03
   5.6637128005e-01   5.6624962610e-01   1.1960000000e+00   1.8346640000e-05   6.5654643039e-01  -4.0802533867e-03  -4.0802533867e-03
   5.6659890578e-01   5.6649293401e-01   1.1960000000e+00   1.8346640000e-05   6.4598546812e-01  -4.2080236675e-03  -4.2080236675e-03
   5.6682511016e-01   5.6670487756e-01   1.1960000000e+00   1.8346640000e-05   6.3500468496e-01  -4.3622240440e-03  -4.3622240440e-03
   5.6707008948e-01   5.6694534277e-01   1.1960000000e+00   1.8346640000e-05   6.2283554261e-01  -4.5675234898e-03  -4.5675234898e-03
   5.6730951168e-01   5.6719483619e-01   1.1960000000e+00   1.8346640000e-05   6.1101863264e-01  -4.8128831398e-03  -4.8128831398e-03
   5.6777289692e-01   5.6742418718e-01   1.1960000000e+00   1.8346640000e-05   5.8890330692e-01  -5.3783513584e-03  -5.3783513584e-03
   5.6833972655e-01   5.6812160665e-01   1.1960000000e+00   1.8346640000e-05   5.6904949690e-01  -6.4849178682e-03  -6.4849178682e-03
   5.6868521391e-01   5.6855784645e-01   1.1960000000e+00   1.8346640000e-05   5.6147704450e-01  -7.3521502549e-03  -7.3521502549e-03
   5.6894100520e-01   5.6881258137e-01   1.1960000000e+00   1.8346640000e-05   5.5821401815e-01  -8.0828951413e-03  -8.0828951413e-03
   5.6923822612e-01   5.6906942904e-01   1.1960000000e+00   1.8346640000e-05   5.5744434716e-01  -9.0377006465e-03  -9.0377006465e-03
   5.6953865896e-01   5.6940702320e-01   1.1960000000e+00   1.8346640000e-05   5.6099882599e-01  -1.0141271952e-02  -1.0141271952e-02
   5.6992403069e-01   5.6967029472e-01   1.1960000000e+00   1.8346640000e-05   5.7004268680e-01  -1.1686510353e-02  -1.1686510353e-02
   5.7040383198e-01   5.7017776666e-01   1.1960000000e+00   1.8346640000e-05   5.9207542592e-01  -1.3877643565e-02  -1.3877643565e-02
   5.7075696396e-01   5.7062989729e-01   1.1960000000e+00   1.8346640000e-05   6.1459744858e-01  -1.5605537751e-02  -1.5605537751e-02
   5.7095364035e-01   5.7088403063e-01   1.1960000000e+00   1.8346640000e-05   6.2880526069e-01  -1.6587143615e-02  -1.6587143615e-02
   5.7111447567e-01   5.7102325007e-01   1.1960000000e+00   1.8346640000e-05   6.4107911425e-01  -1.7394243904e-02  -1.7394243904e-02
   5.7129964114e-01   5.7120570126e-01   1.1960000000e+00   1.8346640000e-05   6.5608078579e-01  -1.8324928462e-02  -1.8324928462e-02
   5.7147733807e-01   5.7139358102e-01   1.1960000000e+00   1.8346640000e-05   6.7119913769e-01  -1.9214020835e-02  -1.9214020835e-02
   5.7166104778e-01   5.7156109513e-01   1.1960000000e+00   1.8346640000e-05   6.8737057461e-01  -2.0125023863e-02  -2.0125023863e-02
   5.7194761140e-01   5.7176100044e-01   1.1960000000e+00   1.8346640000e-05   7.1337181333e-01  -2.1523435459e-02  -2.1523435459e-02
   5.7245638517e-01   5.7213422237e-01   1.1960000000e+00   1.8346640000e-05   7.6098948244e-01  -2.3901724998e-02  -2.3901724998e-02
   5.7307797738e-01   5.7277854797e-01   1.1960000000e+00   1.8346640000e-05   8.1909363083e-01  -2.6554865981e-02  -2.6554865981e-02
   5.7353123055e-01   5.7337740678e-01   1.1960000000e+00   1.8346640000e-05   8.6109987283e-01  -2.8424517409e-02  -2.8424517409e-02
   5.7376340107e-01   5.7368505431e-01   1.1960000000e+00   1.8346640000e-05   8.8273968942e-01  -2.9400461321e-02  -2.9400461321e-02
   5.7390472070e-01   5.7384174782e-01   1.1960000000e+00   1.8346640000e-05   8.9598462353e-01  -3.0005714708e-02  -3.0005714708e-02
   5.7403726809e-01   5.7396769358e-01   1.1960000000e+00   1.8346640000e-05   9.0847546959e-01  -3.0584185012e-02  -3.0584185012e-02
   5.7418484940e-01   5.7410684261e-01   1.1960000000e+00   1.8346640000e-05   9.2247734309e-01  -3.1243918924e-02  -3.1243918924e-02
   5.7432672115e-01   5.7426285619e-01   1.1960000000e+00   1.8346640000e-05   9.3604377065e-01  -3.1897285523e-02  -3.1897285523e-02
   5.7447107297e-01   5.7439058612e-01   1.1960000000e+00   1.8346640000e-05   9.4993054003e-01  -3.2579200830e-02  -3.2579200830e-02
   5.7460874457e-01   5.7455155983e-01   1.1960000000e+00   1.8346640000e-05   9.6325765432e-01  -3.3250791562e-02  -3.3250791562e-02
   5.7472648563e-01   5.7466592932e-01   1.1960000000e+00   1.8346640000e-05   9.7468748970e-01  -3.3837766430e-02  -3.3837766430e-02
   5.7487908512e-01   5.7478704194e-01   1.1960000000e+00   1.8346640000e-05   9.8951625015e-01  -3.4614872874e-02  -3.4614872874e-02
   5.7515159286e-01   5.7497112830e-01   1.1960000000e+00   1.8346640000e-05   1.0159073837e+00  -3.6041189918e-02  -3.6041189918e-02
   5.7566162348e-01   5.7533205742e-01   1.1960000000e+00   1.8346640000e-05   1.0638397606e+00  -3.8788263489e-02  -3.8788263489e-02
   5.7631908197e-01   5.7599118955e-01   1.1960000000e+00   1.8346640000e-05   1.1150896046e+00  -4.1991578637e-02  -4.1991578637e-02
   5.7728403400e-01   5.7664697439e-01   1.1960000000e+00   1.8346640000e-05   1.1590766185e+00  -4.4512749721e-02  -4.4512749721e-02
   5.7843840638e-01   5.7792109362e-01   1.1960000000e+00   1.8346640000e-05   1.1026791915e+00  -3.6071554788e-02  -3.6071554788e-02
   5.7921448834e-01   5.7895571915e-01   1.1960000000e+00   1.8346640000e-05   1.0277119783e+00  -2.4783350597e-02  -2.4783350597e-02
   5.7973987944e-01   5.7947325754e-01   1.1960000000e+00   1.8346640000e-05   9.7465238720e-01  -1.7430109672e-02  -1.7430109672e-02
   5.8039478563e-01   5.8000650133e-01   1.1960000000e+00   1.8346640000e-05   9.1105797425e-01  -1.0964482699e-02  -1.0964482699e-02
   5.8119345333e-01   5.8078306993e-01   1.1960000000e+00   1.8346640000e-05   8.2980412623e-01  -1.0934509973e-02  -1.0934509973e-02
   5.8181055140e-01   5.8160383674e-01   1.1960000000e+00   1.8346640000e-05   7.1063471298e-01  -9.7805353106e-03  -9.7805353106e-03
   5.8237819424e-01   5.8201726605e-01   1.1960000000e+00   1.8346640000e-05   6.1779531243e-01  -8.0920280951e-03  -8.0920280951e-03
   5.8336517183e-01   5.8273912242e-01   1.1960000000e+00   1.8346640000e-05   5.1420994345e-01  -3.9851434189e-03  -3.9851434189e-03
   5.8427063681e-01   5.8399122123e-01   1.1960000000e+00   1.8346640000e-05   4.5921536034e-01  -2.4664745671e-03  -2.4664745671e-03
   5.8500095103e-01   5.8455005238e-01   1.1960000000e+00   1.8346640000e-05   4.6722011703e-01  -2.5938749803e-03  -2.5938749803e-03
   5.8589013422e-01   5.8545184968e-01   1.1960000000e+00   1.8346640000e-05   5.1856631099e-01  -4.5659031550e-03  -4.5659031550e-03
   5.8671956783e-01   5.8632841875e-01   1.1960000000e+00   1.8346640000e-05   6.2391241218e-01  -8.3580100298e-03  -8.3580100298e-03
   5.8730693276e-01   5.8711071690e-01   1.1960000000e+00   1.8346640000e-05   7.3270793143e-01  -1.0150552432e-02  -1.0150552432e-02
   5.8779754794e-01   5.8750314862e-01   1.1960000000e+00   1.8346640000e-05   8.1764732504e-01  -1.0347599425e-02  -1.0347599425e-02
   5.8837464209e-01   5.8809194726e-01   1.1960000000e+00   1.8346640000e-05   8.6416465490e-01  -8.2325510035e-03  -8.2325510035e-03
   5.8893888362e-01   5.8865733691e-01   1.1960000000e+00   1.8346640000e-05   8.6508813884e-01  -8.1608423317e-03  -8.1608423317e-03
   5.8951380014e-01   5.8922043034e-01   1.1960000000e+00   1.8346640000e-05   8.2235967157e-01  -1.0129778122e-02  -1.0129778122e-02
   5.8999556268e-01   5.8980716995e-01   1.1960000000e+00   1.8346640000e-05   7.3808809578e-01  -1.0054363095e-02  -1.0054363095e-02
   5.9059441490e-01   5.9018395541e-01   1.1960000000e+00   1.8346640000e-05   6.1733254544e-01  -8.3119486401e-03  -8.3119486401e-03
   5.9125687263e-01   5.9100487439e-01   1.1960000000e+00   1.8346640000e-05   5.2657750058e-01  -5.4258366695e-03  -5.4258366695e-03
   5.9212250181e-01   5.9150887086e-01   1.1960000000e+00   1.8346640000e-05   4.6405720353e-01  -3.0014055508e-03  -3.0014055508e-03
   5.9342004078e-01   5.9273613275e-01   1.1960000000e+00   1.8346640000e-05   2.5213636044e-01  -9.8194107084e-04  -9.8194107084e-04
   5.9494829412e-01   5.9410394881e-01   1.1960000000e+00   1.8346640000e-05   1.5658253199e-01  -5.2243262679e-04  -5.2243262679e-04
   5.9685953384e-01   5.9579263942e-01   1.1960000000e+00   1.8346640000e-05   1.3061329149e-01  -4.2741165605e-04  -4.2741165605e-04
